pick,net,sta,chan,ptime,stime,source,lat,lon,elv,ptime0,stime0,predict,prob,std
2024T000000056,KS,OADB,HH,2024-06-12T04:56:15.456387Z,2024-06-12T04:56:40.249028Z,add,36.524538,128.831413,135.0,,,U,0.9847,0.0478
2024T000000056,KS,OGSB,HH,2024-06-12T04:56:13.721375Z,2024-06-12T04:56:37.128465Z,add,35.7685,128.8971,281.0,,,D,1.0,1e-04
2024T000000056,KS,OHBA,HG,2024-06-12T04:56:15.442933Z,2024-06-12T04:56:40.224830Z,add,36.138884,128.994749,405.0,,,U,0.9938,0.0196
2024T000000056,KS,OJSA,HG,2024-06-12T04:56:14.804252Z,2024-06-12T04:56:39.076114Z,add,36.786901,128.571418,196.0,,,U,0.9991,0.0065
2024T000000056,KS,OKCB,HH,2024-06-12T04:56:03.776902Z,2024-06-12T04:56:18.835838Z,add,36.34626,127.79412,118.0,,,D,0.9487,0.1153
2024T000000056,KS,OOJB,HH,2024-06-12T04:56:22.263691Z,2024-06-12T04:56:52.492177Z,add,36.701999,129.408396,103.0,,,U,1.0,1e-04
2024T000000056,KS,OPHB,HH,2024-06-12T04:56:19.330227Z,2024-06-12T04:56:47.216328Z,add,36.190497,129.339183,76.0,,,U,0.9991,0.0037
2024T000000056,KS,OPSA,HG,2024-06-12T04:56:13.165963Z,2024-06-12T04:56:36.129504Z,add,36.580989,128.560634,119.0,,,U,0.9269,0.1012
2024T000000056,KS,OSBA,HG,2024-06-12T04:56:10.386710Z,2024-06-12T04:56:31.130713Z,add,36.276214,128.466333,101.0,,,U,0.9897,0.0173
2024T000000056,KS,OUJA,HG,2024-06-12T04:56:24.609523Z,2024-06-12T04:56:56.711069Z,add,37.11573,129.370242,42.0,,,D,0.9909,0.0158
2024T000000056,KS,OWSA,HG,2024-06-12T04:56:17.261815Z,2024-06-12T04:56:43.496206Z,add,35.863047,129.209289,68.0,,,D,0.9895,0.0239
2024T000000056,KS,OYDB,HH,2024-06-12T04:55:57.408565Z,2024-06-12T04:56:07.842890Z,add,36.2294,126.0757,65.0,,,D,0.9029,0.0678
2024T000000056,KS,PGEA,HG,2024-06-12T04:56:15.661607Z,2024-06-12T04:56:40.618132Z,add,36.7559,128.692,210.0,,,D,0.9999,0.0002
2024T000000056,KS,PHDA,HG,2024-06-12T04:56:02.437722Z,2024-06-12T04:56:16.524166Z,add,35.1287,127.745,337.0,,,D,0.9937,0.017
2024T000000056,KS,PMYA,HG,2024-06-12T04:56:12.380678Z,2024-06-12T04:56:34.717090Z,add,35.501783,128.760554,121.0,,,D,0.9967,0.0058
2024T000000056,KS,PORA,HG,2024-06-12T04:55:55.435129Z,2024-06-12T04:56:04.436511Z,add,36.327826,126.557519,40.0,,,U,0.7383,0.115
2024T000000056,KS,PTYC,EL,2024-06-12T04:56:11.956079Z,2024-06-12T04:56:33.953402Z,add,34.85075,128.4375733,81.0,,,U,1.0,1e-04
2024T000000056,KS,PUAA,HG,2024-06-12T04:55:44.729644Z,2024-06-12T04:55:45.956648Z,add,35.7295,126.7167,54.8,,,U,1.0,0.0
2024T000000056,KS,PUYA,HG,2024-06-12T04:56:10.637539Z,2024-06-12T04:56:31.581859Z,add,36.56179,128.306132,76.0,,,D,0.8629,0.0607
2024T000000056,KS,PYCB,HH,2024-06-12T04:56:18.985665Z,2024-06-12T04:56:46.596623Z,add,37.3774,128.3946,356.0,,,U,0.9985,0.0027
2024T000000056,KS,PYSB,HH,2024-06-12T04:56:21.747969Z,2024-06-12T04:56:51.564658Z,add,33.3536,126.8167,124.0,,,U,0.6225,0.2753
2024T000000056,KS,SACA,HG,2024-06-12T04:56:01.918430Z,2024-06-12T04:56:15.627743Z,add,35.4131,127.8789,181.3,,,D,1.0,0.0
2024T000000056,KS,SAJB,HH,2024-06-12T04:56:08.117314Z,2024-06-12T04:56:27.048911Z,add,36.4079,128.1575,155.0,,,D,1.0,0.0
2024T000000056,KS,SCHA,HG,2024-06-12T04:55:59.591245Z,2024-06-12T04:56:11.610645Z,add,35.0199,127.3692,195.0,,,D,0.7013,0.1011
2024T000000056,KS,SECA,HG,2024-06-12T04:55:51.654989Z,2024-06-12T04:55:57.910939Z,add,36.142,126.7519,56.0,,,U,0.9998,0.0002
2024T000000056,KS,SEJA,HG,2024-06-12T04:56:06.435158Z,2024-06-12T04:56:23.628423Z,add,35.947423,128.21703,59.0,,,D,1.0,0.0
2024T000000056,KS,SENA,HG,2024-06-12T04:55:46.529380Z,2024-06-12T04:55:48.889090Z,original,35.538485,126.742386,31.0,2024-06-12T04:55:46.529380Z,2024-06-12T04:55:48.889090Z,D,1.0,1e-04
2024T000000056,KS,SEO3,HH,2024-06-12T04:56:14.207286Z,2024-06-12T04:56:38.002421Z,add,37.4939,126.917,113.0,,,U,1.0,0.0
2024T000000056,KS,SESA,HG,2024-06-12T04:56:21.485190Z,2024-06-12T04:56:51.092050Z,add,37.7196,128.1735,330.0,,,U,0.7299,0.1355
2024T000000056,KS,SGMA,HG,2024-06-12T04:56:19.364336Z,2024-06-12T04:56:47.277674Z,add,37.8282,127.288,308.0,,,U,0.8552,0.1066
2024T000000056,KS,SGNA,HG,2024-06-12T04:56:13.986767Z,2024-06-12T04:56:37.605797Z,add,37.4461,127.1832,225.0,,,D,0.9021,0.078
2024T000000056,KS,SGP2,HH,2024-06-12T04:56:23.133407Z,2024-06-12T04:56:54.056339Z,add,33.2587,126.4993,239.3,,,D,0.9993,0.0015
2024T000000056,KS,SH2B,HH,2024-06-12T04:56:28.551522Z,2024-06-12T04:57:03.800356Z,add,38.2685,128.2524,432.0,,,U,0.8556,0.1885
2024T000000056,KS,SIJA,HG,2024-06-12T04:55:58.693322Z,2024-06-12T04:56:10.060557Z,add,34.8954483,126.588043,59.0,,,U,1.0,0.0
2024T000000056,KS,SKBA,HG,2024-06-12T04:56:18.962932Z,2024-06-12T04:56:46.555737Z,add,36.521,129.1791,320.0,,,D,0.9899,0.0197
2024T000000056,KS,SKC2,EL,2024-06-12T04:56:30.164464Z,2024-06-12T04:57:06.700962Z,add,38.2898,128.5219,70.0,,,D,1.0,0.0
2024T000000056,KS,SLSA,HG,2024-06-12T04:56:11.050801Z,2024-06-12T04:56:32.325160Z,add,37.1349,127.5196,137.0,,,U,0.5119,0.1217
2024T000000056,KS,SMWA,HG,2024-06-12T04:55:47.588354Z,2024-06-12T04:55:50.677105Z,original,35.5259,126.5522,74.0,2024-06-12T04:55:47.588354Z,2024-06-12T04:55:50.677105Z,D,1.0,0.0
2024T000000056,KS,SNDA,HG,2024-06-12T04:56:19.266452Z,2024-06-12T04:56:47.101626Z,add,37.2617,128.5956,311.0,,,U,0.6762,0.1769
2024T000000056,KS,SNGB,HH,2024-06-12T04:56:24.000306Z,2024-06-12T04:56:55.615423Z,add,37.3465,129.0865,124.0,,,D,0.8837,0.1487
2024T000000056,KS,SNNA,HG,2024-06-12T04:56:12.103802Z,2024-06-12T04:56:34.219099Z,add,36.0502,128.7111,305.0,,,D,0.9802,0.0339
2024T000000056,KS,SNWA,HG,2024-06-12T04:56:22.746679Z,2024-06-12T04:56:53.360820Z,add,33.279813,126.705114,0.036,,,U,0.9975,0.0067
2024T000000056,KS,SODA,HG,2024-06-12T04:56:15.319468Z,2024-06-12T04:56:40.002769Z,add,37.5714,126.9661,132.0,,,D,0.6505,0.17
2024T000000056,KS,SUBA,HG,2024-06-12T04:56:20.886095Z,2024-06-12T04:56:50.014578Z,add,36.7826,129.2211,428.0,,,D,0.9933,0.0062
2024T000000056,KS,SUCA,HG,2024-06-12T04:55:52.172238Z,2024-06-12T04:55:58.803755Z,add,35.373621,127.138635,91.0,,,U,1.0,0.0
2024T000000056,KS,SWO2,EL,2024-06-12T04:56:11.371112Z,2024-06-12T04:56:32.901275Z,add,37.2808,126.9824,132.0,,,D,0.9939,0.0111
2024T000000056,KS,TAHA,HG,2024-06-12T04:56:41.003201Z,2024-06-12T04:57:26.191029Z,add,37.515,130.8118,214.0,,,D,0.5639,0.249
2024T000000056,KS,TAIA,HG,2024-06-12T04:55:46.791170Z,2024-06-12T04:55:49.369154Z,original,35.6507,126.9318,50.0,2024-06-12T04:55:46.791170Z,2024-06-12T04:55:49.369154Z,D,1.0,0.0
2024T000000056,KS,TANB,HH,2024-06-12T04:56:03.841504Z,2024-06-12T04:56:18.947356Z,add,36.6731,126.1353,50.0,,,U,0.9973,0.0045
2024T000000056,KS,TBA2,EL,2024-06-12T04:56:20.918395Z,2024-06-12T04:56:50.072670Z,add,37.1224,128.9523,839.0,,,D,0.9999,1e-04
2024T000000056,KS,TEJ2,HG,2024-06-12T04:55:59.424921Z,2024-06-12T04:56:11.323513Z,add,36.37249,127.371137,103.6,,,D,1.0,0.0
2024T000000056,KS,TOHA,HG,2024-06-12T04:56:25.764275Z,2024-06-12T04:56:58.787798Z,add,37.507,129.1238,89.6,,,D,0.762,0.2951
2024T000000056,KS,UDO,HH,2024-06-12T04:56:19.517528Z,2024-06-12T04:56:47.553193Z,add,33.5227,126.9538,6.0,,,D,0.9985,0.0028
2024T000000056,KS,UJBA,HG,2024-06-12T04:56:18.015551Z,2024-06-12T04:56:44.851837Z,add,37.7548,127.1063,118.2,,,D,0.6491,0.2777
2024T000000056,KS,UJNA,HG,2024-06-12T04:56:24.131826Z,2024-06-12T04:56:55.851956Z,add,36.9926,129.4135,103.0,,,U,0.97,0.0206
2024T000000056,KS,ULDR,HH,2024-06-12T04:56:41.631699Z,2024-06-12T04:57:27.321081Z,add,37.4809,130.8987,269.0,,,D,0.8678,0.165
2024T000000056,KS,UNCA,HG,2024-06-12T04:56:17.757245Z,2024-06-12T04:56:44.387261Z,add,35.4695,129.2395,79.0,,,U,0.9975,0.008
2024T000000056,KS,USN2,EL,2024-06-12T04:56:16.238535Z,2024-06-12T04:56:41.655777Z,add,35.7024,129.1232,250.0,,,U,0.5521,0.1753
2024T000000056,KS,WAJB,HH,2024-06-12T04:55:53.096337Z,2024-06-12T04:56:00.399056Z,add,35.937821,127.293127,185.0,,,D,1.0,0.0
2024T000000056,KS,WAN2,EL,2024-06-12T04:56:07.397959Z,2024-06-12T04:56:25.697550Z,add,34.3959,126.7019,77.0,,,U,0.9993,0.0012
2024T000000056,KS,WICA,HG,2024-06-12T04:55:59.872945Z,2024-06-12T04:56:12.096872Z,add,35.7312,127.8015,499.0,,,D,1.0,0.0
2024T000000056,KS,WNBA,HG,2024-06-12T04:56:05.651542Z,2024-06-12T04:56:22.149152Z,add,36.8238,126.2572,67.0,,,U,0.7871,0.096
2024T000000056,KS,YAGA,HG,2024-06-12T04:56:15.543951Z,2024-06-12T04:56:40.406520Z,add,37.407,127.7569,150.0,,,U,0.9615,0.0252
2024T000000056,KS,YALB,HH,2024-06-12T04:56:05.786714Z,2024-06-12T04:56:22.383450Z,add,35.7279,128.1934,418.0,,,D,1.0,0.0
2024T000000056,KS,YAYA,HG,2024-06-12T04:56:28.886803Z,2024-06-12T04:57:04.403313Z,add,38.1438,128.6025,69.0,,,D,0.7472,0.0842
2024T000000056,KS,YAYB,HH,2024-06-12T04:56:28.210749Z,2024-06-12T04:57:03.187520Z,add,38.0255,128.716,48.0,,,D,0.7078,0.1694
2024T000000056,KS,YC2B,HH,2024-06-12T04:56:21.699729Z,2024-06-12T04:56:51.477898Z,add,38.0398,126.9257,85.0,,,U,0.8028,0.1691
2024T000000056,KS,YCHB,HH,2024-06-12T04:56:12.304252Z,2024-06-12T04:56:34.579629Z,add,36.6222,128.4373,161.0,,,D,0.5853,0.3595
2024T000000056,KS,YDGA,HG,2024-06-12T04:56:01.325876Z,2024-06-12T04:56:14.604891Z,add,36.0925,127.7943,0.369,,,U,0.9937,0.0156
2024T000000056,KS,YEAB,HH,2024-06-12T04:56:16.851005Z,2024-06-12T04:56:42.757342Z,add,36.6611,128.8872,275.0,,,D,0.6247,0.2291
2024T000000056,KS,YEGA,HG,2024-06-12T04:55:52.050762Z,2024-06-12T04:55:58.594022Z,add,35.2837,126.4776,86.0,,,D,1.0,0.0
2024T000000056,KS,YESA,HG,2024-06-12T04:56:06.914965Z,2024-06-12T04:56:24.659561Z,add,34.7395,127.7405,116.0,,,D,1.0,1e-04
2024T000000056,KS,YEYB,HH,2024-06-12T04:56:18.609481Z,2024-06-12T04:56:45.920044Z,add,36.6251,129.088,267.0,,,U,0.9999,1e-04
2024T000000056,KS,YGAA,HG,2024-06-12T04:56:07.881107Z,2024-06-12T04:56:26.624061Z,add,35.8532,128.3657,80.0,,,D,1.0,0.0
2024T000000056,KS,YGBA,HG,2024-06-12T04:56:19.190163Z,2024-06-12T04:56:46.964419Z,add,35.79543,129.3865,141.0,,,D,0.5358,0.2583
2024T000000056,KS,YGGA,HG,2024-06-12T04:56:25.217261Z,2024-06-12T04:56:57.804043Z,add,38.0979,127.9852,223.0,,,U,0.7008,0.1412
2024T000000056,KS,YJD3,HG,2024-06-12T04:56:14.262086Z,2024-06-12T04:56:38.100982Z,add,37.499,126.5493,98.0,,,D,0.6223,0.179
2024T000000056,KS,YKDB,HH,2024-06-12T04:56:12.323451Z,2024-06-12T04:56:34.614161Z,add,34.6223,128.2734,122.0,,,D,1.0,0.0
2024T000000056,KS,YNDB,HH,2024-06-12T04:56:10.690130Z,2024-06-12T04:56:31.676450Z,add,34.4323,127.8011,62.0,,,D,1.0,0.0
2024T000000056,KS,YOA,EL,2024-06-12T04:56:01.025831Z,2024-06-12T04:56:14.086971Z,add,34.7655,126.7379,154.0,,,D,0.9993,0.0029
2024T000000056,KS,YOCB,HH,2024-06-12T04:56:14.563189Z,2024-06-12T04:56:38.642542Z,add,35.9771,128.9511,143.0,,,D,0.7578,0.2444
2024T000000056,KS,YODB,HH,2024-06-12T04:56:21.402132Z,2024-06-12T04:56:50.942672Z,add,36.5333,129.4096,88.0,,,U,0.8887,0.1621
2024T000000056,KS,YOGA,HG,2024-06-12T04:56:22.926360Z,2024-06-12T04:56:53.683971Z,add,38.0942,127.2765,200.0,,,U,0.5656,0.1466
2024T000000056,KS,YOJA,HG,2024-06-12T04:56:11.367199Z,2024-06-12T04:56:32.894238Z,add,35.022225,128.492818,58.0,,,D,0.6617,0.1073
2024T000000056,KS,YOJB,HH,2024-06-12T04:56:15.027516Z,2024-06-12T04:56:39.477671Z,add,36.872,128.5166,252.0,,,D,0.9364,0.0791
2024T000000056,KS,YOW2,EL,2024-06-12T04:56:17.414092Z,2024-06-12T04:56:43.770085Z,add,37.1812,128.4569,287.0,,,D,0.6735,0.2232
2024T000000056,KS,YPDB,HH,2024-06-12T04:56:17.974470Z,2024-06-12T04:56:44.777950Z,add,37.608,125.71,97.0,,,D,0.9183,0.1057
2024T000000056,KS,YSAB,HH,2024-06-12T04:56:03.103001Z,2024-06-12T04:56:17.672569Z,add,36.742,126.8156,85.0,,,D,0.998,0.0064
2024T000000056,KS,YSDA,HG,2024-06-12T04:56:13.128773Z,2024-06-12T04:56:36.062615Z,add,33.9866,126.9205,57.0,,,U,0.8655,0.0614
2024T000000056,KS,YUGA,HG,2024-06-12T04:55:59.573268Z,2024-06-12T04:56:11.579611Z,add,36.5406,126.9473,95.0,,,U,0.9905,0.0062
